Id,1-1_small-sounding-engine_presence,1-2_medium-sounding-engine_presence,1-3_large-sounding-engine_presence,1-X_engine-of-uncertain-size_presence,1_engine_presence,2-1_rock-drill_presence,2-2_jackhammer_presence,2-X_other-unknown-impact-machinery_presence,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-2_small-medium-rotating-saw_presence,4-3_large-rotating-saw_presence,4-X_other-unknown-powered-saw_presence,4_powered-saw_presence,5-1_car-horn_presence,5-3_siren_presence,5-4_reverse-beeper_presence,5_alert-signal_presence,6-1_stationary-music_presence,6-2_mobile-music_presence,6-X_music-from-uncertain-source_presence,6_music_presence,7-1_person-or-small-group-talking_presence,7-2_person-or-small-group-shouting_presence,7-4_amplified-speech_presence,7_human-voice_presence,8-1_dog-barking-whining_presence,8_dog_presence
91,1.0,3.006635794144578e-39,3.01556756606908e-27,1.6805305753849577e-34,3.006635794144578e-39,3.006635794144578e-39,9.037722237259516e-10,0.233727365732193,0.7196040153503418,1.0,1.0,1.914458657767771e-34,0.999995231628418,9.649605090089608e-06,2.3069811318856656e-33,0.9974400997161865,0.00019622586842160672,0.3338586688041687,3.581564017074249e-21,3.333683121504266e-17,3.549753728293581e-06,1.0,3.123976455299271e-07,1.0,1.0,0.9998623132705688,0.02188830077648163,0.5245344042778015,0.007516221143305302,0.007516221143305302
92,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.0,0.9988659620285034,0.9999995231628418,1.0,1.0312914128007833e-05,1.0,0.9999997615814209,0.9999997615814209,0.9999761581420898,2.0449820112844463e-06,2.4114368717514296e-29,2.3052857366090418e-12,3.4997210605069995e-05,3.18701127051305e-24,0.0006348350434564054,2.3726299177846515e-14,1.5085951283860823e-22,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.375252883268786e-09,0.0004987359861843288,0.0022922514472156763,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
93,3.4002732494458313e-19,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,1.0,0.001025717006996274,0.0006868381169624627,5.653410184436325e-09,0.005466422066092491,3.261384814153036e-30,3.261384814153036e-30,8.973142324661398e-13,2.0449820112844463e-06,6.90690293848247e-31,4.328055451465092e-15,1.2023183940792483e-19,2.324808370722903e-26,2.4373964606638765e-06,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,3.006635794144578e-39,4.2822148604848564e-10,3.006635794144578e-39,1.0,1.0,0.006603711750358343,0.9998996257781982,0.003295691218227148,0.003295691218227148
94,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,1.0,0.0019073942676186562,0.002410182962194085,5.653410184436325e-09,0.08534446358680725,2.565852924626389e-23,2.565852924626389e-23,1.3917669967888902e-11,2.0449820112844463e-06,6.90690293848247e-31,7.361593973298497e-12,5.3389479282173614e-17,4.0308288547866e-27,0.9993908405303955,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,8.458871642528487e-30,3.6135230211168344e-15,3.006635794144578e-39,1.0,0.00026993866777047515,0.029814396053552628,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
95,1.0,3.006635794144578e-39,3.01556756606908e-27,1.33084006188078e-34,3.006635794144578e-39,3.006635794144578e-39,1.4108328949546944e-09,0.999541163444519,7.073095686487832e-16,1.0,1.0,2.962535014675687e-28,0.9999998807907104,3.150038606694605e-12,3.234533984112457e-31,1.0,1.5947573830238579e-28,0.005913389381021261,1.8760898963577354e-20,1.182979408875795e-10,1.0,1.0,0.9999995231628418,1.0,1.0,1.0,0.761422336101532,0.4385855495929718,0.48250627517700195,0.48250627517700195
96,1.0,3.006635794144578e-39,3.01556756606908e-27,1.5155018444059369e-34,3.006635794144578e-39,3.006635794144578e-39,7.204317697961926e-10,2.4966539252657682e-11,2.0716501430984025e-12,1.0,1.0,2.2944338128158838e-23,0.9999997615814209,3.82745139142812e-34,4.3322238759252614e-35,0.9924983382225037,0.9999998807907104,0.01901220716536045,1.7517775951829257e-22,7.619350983478768e-11,0.8941578269004822,1.0,3.616023968788795e-05,1.0,1.0,0.9999998807907104,0.003635972971096635,0.3989925980567932,0.007516221143305302,0.007516221143305302
97,1.777523455231526e-17,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9985607266426086,1.3463505052103563e-15,0.00014004156400915235,5.653410184436325e-09,0.9907922744750977,0.11103184521198273,0.11103184521198273,7.269637108752881e-17,2.0449820112844463e-06,6.90690293848247e-31,7.361593973298497e-12,5.3389479282173614e-17,3.18701127051305e-24,0.0006348350434564054,3.3324770894183064e-12,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,1.0,0.0004987359861843288,0.0018099689623340964,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
98,1.0,3.006635794144578e-39,3.139344194699931e-27,5.777901269796577e-36,3.006635794144578e-39,2.3306552000834646e-15,1.0,0.9999974966049194,0.00011675756104523316,1.0,1.0,3.4264024506694367e-36,0.9999983310699463,2.642388437041228e-38,3.66219640074544e-34,5.445708239903979e-08,3.120501298455434e-21,1.256772907964887e-09,1.6904163832598407e-11,8.015757021824917e-23,2.4290367051094108e-08,1.0,6.693191423151156e-26,0.40192604064941406,1.0,2.5798748538363725e-05,0.00011248920054640621,1.0,1.2688296247009845e-10,1.2688296247009845e-10
99,0.11138688772916794,3.006635794144578e-39,3.0276952817227325e-18,7.338159265224129e-37,3.006635794144578e-39,2.858010494932728e-10,0.13448838889598846,0.8808807730674744,9.609833579121794e-15,1.0,1.0,2.446865952803993e-26,6.903663688717643e-06,8.793056476557578e-36,6.106479061021365e-35,7.584933873711964e-17,5.554468946194749e-31,1.0,1.0,1.0,3.006635794144578e-39,1.0,1.2547459036680534e-14,3.006635794144578e-39,1.0,1.0,0.007511086296290159,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
100,1.1069650455696215e-18,3.006635794144578e-39,3.0276952817227325e-18,4.097011072348383e-33,0.9999967813491821,0.9656654000282288,0.38238659501075745,0.04553139582276344,1.0,2.565852924626389e-23,2.565852924626389e-23,3.2601612082666433e-25,2.0449820112844463e-06,4.5882098274071043e-32,2.330152534419335e-19,4.049466990092532e-17,8.172683719007235e-27,2.1923930034972727e-05,7.287221887747966e-22,8.015757021824917e-23,3.006635794144578e-39,2.1477100744959898e-05,1.411878562196725e-15,3.006635794144578e-39,1.0,0.00038956955540925264,0.0022182506509125233,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
101,2.2817560062364473e-19,3.006635794144578e-39,3.01556756606908e-27,8.515494025397522e-38,3.006635794144578e-39,3.006635794144578e-39,1.6871286312447609e-10,5.653410184436325e-09,9.211967594144284e-25,2.2030223929122203e-28,2.2030223929122203e-28,5.71328273408527e-38,4.807137156603858e-05,3.0118463359522864e-32,4.684034958444752e-28,1.3518952577724455e-27,1.7998223226838454e-31,1.5687521689770747e-35,2.043774269923866e-22,9.29720642378444e-14,1.0,2.087819763652538e-26,1.0,1.0,1.0,0.9293563365936279,1.8311991880182177e-05,1.0,0.006574655883014202,0.006574655883014202
102,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,1.0,1.0,0.005132691469043493,5.653410184436325e-09,1.0,2.1436138081872436e-15,2.1436138081872436e-15,8.518675995589911e-16,1.4827828636043705e-05,2.30599271887137e-28,1.6996393625845485e-08,7.750843167286803e-08,8.172683719007235e-27,0.00016230744950007647,1.154705298663395e-14,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.951601501188436e-15,0.0004987359861843288,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
103,0.0008215839043259621,3.006635794144578e-39,3.01556756606908e-27,5.519980112956536e-37,3.006635794144578e-39,3.239719603541071e-24,0.9999901056289673,0.002350908936932683,2.996832226820345e-10,1.0,1.0,1.1158519225191309e-17,4.7916246330714785e-06,2.5645476679770394e-26,7.66053431915164e-33,0.999381422996521,2.989068665149377e-25,0.0005270612891763449,6.320496322587132e-05,1.2964459050400899e-26,4.799620000994764e-05,1.0,7.687387674683791e-23,1.0,1.0,0.9999839067459106,2.3282271286007017e-05,1.0,1.2688296247009845e-10,1.2688296247009845e-10
104,5.813745019293473e-27,3.006635794144578e-39,3.01556756606908e-27,3.106430018516355e-34,3.006635794144578e-39,3.006635794144578e-39,2.708908791726472e-11,0.00017347365792375058,3.006635794144578e-39,1.2629442573609767e-27,1.2629442573609767e-27,2.2069556139371903e-31,6.568426869080213e-08,2.223516257531483e-33,9.858290720010807e-34,0.0005819147336296737,0.999491810798645,0.00298886327072978,1.631900128188913e-17,1.1006912048472373e-10,3.006635794144578e-39,1.5327785915508763e-11,0.9974119067192078,3.006635794144578e-39,1.0,1.0,0.06266628950834274,1.0,0.48250627517700195,0.48250627517700195
105,3.349826101839426e-06,3.006635794144578e-39,3.0276952817227325e-18,0.9324416518211365,0.9994350075721741,0.8112715482711792,0.14456455409526825,0.5373358726501465,2.5721363272168674e-05,0.0008417491335421801,0.0008417491335421801,0.4049932658672333,0.07921813428401947,1.1471091480082887e-23,1.3967288300326538e-38,2.1835498046129942e-05,4.19762112872534e-28,2.9990510075350585e-10,0.0001629845646675676,8.015757021824917e-23,3.006635794144578e-39,1.2571791116881598e-15,2.2165823878707514e-16,3.006635794144578e-39,1.9757856344147268e-36,0.18785221874713898,0.0021181663032621145,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
106,1.0,3.006635794144578e-39,3.0276952817227325e-18,6.147835454800564e-32,1.0,2.1681898498826513e-09,0.16850879788398743,0.889454185962677,7.013836958543021e-20,1.0,1.0,3.21531307953956e-19,1.0,7.81228901014508e-12,3.006635794144578e-39,0.10151302814483643,9.678068229361608e-24,4.83741496282164e-06,1.0,1.0,3.006635794144578e-39,1.0,3.3774223742955456e-24,3.006635794144578e-39,9.697521454654634e-05,0.6565431952476501,0.12338847666978836,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
107,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9859530925750732,0.8226126432418823,0.0006868381169624627,5.653410184436325e-09,0.39447760581970215,2.565852924626389e-23,2.565852924626389e-23,2.4094024238215984e-16,2.0449820112844463e-06,6.90690293848247e-31,7.361593973298497e-12,2.8122628872992092e-14,8.172683719007235e-27,0.0006348350434564054,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.212863554038439e-25,0.0004987359861843288,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
108,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.09168137609958649,1.0,1.0,5.653410184436325e-09,1.0,2.565852924626389e-23,2.565852924626389e-23,0.008162940852344036,1.0,3.126295826733713e-26,4.282425700569719e-18,5.99459024086535e-11,8.172683719007235e-27,0.0004020208725705743,3.353353463235887e-15,8.015757021824917e-23,3.006635794144578e-39,7.453111724317553e-17,2.2165823878707514e-16,3.006635794144578e-39,2.212863554038439e-25,0.0004987359861843288,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
109,0.9999998807907104,3.006635794144578e-39,2.9338472770408185e-27,8.87670569919086e-36,2.4552196916924392e-30,1.632218858650443e-38,1.0,0.05743689462542534,1.0061935932741152e-33,1.0,1.0,1.2044728647823808e-24,0.9998332262039185,1.9568386442474278e-36,3.006635794144578e-39,0.4171352684497833,0.9991760849952698,0.9999986886978149,1.0,1.0,1.0,1.0,1.7118444745488121e-29,1.0,1.0,1.0,0.25578874349594116,1.0,0.8510932326316833,0.8510932326316833
110,9.152465452744082e-38,3.006635794144578e-39,3.0276952817227325e-18,7.679269166811688e-38,0.003330084029585123,3.3664602773537714e-18,3.995685983682051e-05,2.05806358621885e-07,7.864419027613057e-20,1.0,1.0,1.9404798479172314e-07,3.94746901832832e-09,2.0095179096505142e-38,3.006635794144578e-39,1.0,0.998737633228302,1.0,1.9104568716048236e-23,5.244671142350275e-20,3.006635794144578e-39,0.001135550090111792,2.3120250323837446e-29,3.006635794144578e-39,1.0,0.9996260404586792,0.024416910484433174,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
111,0.6558687090873718,3.006635794144578e-39,3.0276952817227325e-18,7.50232732182527e-37,1.0,9.165622340279045e-19,7.470594454161983e-08,0.30687448382377625,3.893475385846612e-12,1.0,1.0,6.50100888290218e-27,1.8918186128757952e-08,3.370517107426193e-35,5.157515902543846e-34,0.7252717018127441,0.9732362031936646,1.924279473541901e-07,1.0,1.2380496291219289e-26,0.0014571720967069268,1.0,3.3145505545798835e-23,0.9999988079071045,1.0,1.0,0.0003254916809964925,1.0,1.2688296247009845e-10,1.2688296247009845e-10
112,9.749262486723198e-14,3.006635794144578e-39,3.0276952817227325e-18,1.5638049621004512e-35,3.006635794144578e-39,0.00017509674944449216,0.11731300503015518,0.9999685287475586,2.702509579538879e-26,1.0,1.0,3.018559709744295e-06,5.275394505588338e-05,3.326971814596069e-34,3.006635794144578e-39,0.2776615023612976,3.471573773824337e-26,0.00038303190376609564,1.0,1.3639069528729314e-13,3.006635794144578e-39,1.0,5.597648995665566e-16,3.006635794144578e-39,1.0,0.9999954700469971,0.0029752503614872694,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
113,6.214790509474766e-13,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,1.0,9.397198300575837e-05,0.0002744075609371066,5.653410184436325e-09,0.007771073840558529,3.006635794144578e-39,3.006635794144578e-39,4.289661142031949e-14,2.0449820112844463e-06,2.0719436297861742e-26,4.328055451465092e-15,2.300215906453579e-17,3.9888214939899086e-29,2.660429705072369e-25,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,1.0836570356331787e-11,1.970722948707853e-14,3.006635794144578e-39,1.0,1.0,0.0008222006144933403,0.9998996257781982,0.009164308197796345,0.009164308197796345
114,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9999719858169556,0.1097179427742958,0.0006868381169624627,5.653410184436325e-09,1.5423441603740207e-12,4.094825935290245e-17,4.094825935290245e-17,2.7056811550626742e-15,2.0449820112844463e-06,6.90690293848247e-31,7.361593973298497e-12,5.3389479282173614e-17,8.172683719007235e-27,0.0006348350434564054,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,0.39251500368118286,0.0026672487147152424,0.0037922896444797516,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
115,1.0,3.006635794144578e-39,3.0276952817227325e-18,4.685910496250384e-36,0.937268853187561,1.2501463864111884e-08,1.0,0.989689826965332,2.4483284084873324e-36,1.0,1.0,1.62414102153174e-20,1.0,1.11814088623563e-38,2.3724871893449073e-12,1.4159414263303916e-07,1.4775218847076521e-21,2.507982026145328e-05,3.1049477987793794e-20,4.299050229246494e-28,3.006635794144578e-39,1.0,3.3173307534108275e-17,3.006635794144578e-39,1.0,0.9999927282333374,0.9954860806465149,0.3989925980567932,1.2790947856444745e-08,1.2790947856444745e-08
116,4.0947489782006634e-24,3.006635794144578e-39,3.01556756606908e-27,6.743510078304861e-38,3.006635794144578e-39,3.006635794144578e-39,1.1676683231431895e-10,0.00010994185868185014,6.595673314526347e-37,5.19650544150226e-17,5.19650544150226e-17,3.006635794144578e-39,1.5569061133646755e-06,5.765187945973717e-32,1.7302762565325587e-33,0.9968420267105103,9.3036276990972e-29,0.03715413808822632,2.8576443185746936e-18,1.182979408875795e-10,2.7983432757926047e-27,7.209752255749456e-35,1.0,3.006635794144578e-39,1.0,1.0,0.32343146204948425,1.0,0.8530253767967224,0.8530253767967224
117,1.0,3.006635794144578e-39,2.9338472770408185e-27,7.135463796540964e-36,3.006635794144578e-39,3.410125393702573e-38,2.3892127387625806e-08,0.00276012672111392,3.006635794144578e-39,1.0,1.0,1.2595442791398e-17,0.9999994039535522,3.6856505403193296e-07,1.4819709254459162e-35,0.9999622106552124,1.3985499284509547e-26,0.9999545812606812,2.9375627127298025e-21,0.002148877829313278,3.006635794144578e-39,1.0,0.8976801037788391,3.006635794144578e-39,1.0,0.9999947547912598,0.965674877166748,1.0,0.33372610807418823,0.33372610807418823
118,2.192396508548673e-24,3.006635794144578e-39,3.01556756606908e-27,6.743510078304861e-38,3.006635794144578e-39,5.100864522118978e-37,3.6487584065270084e-09,5.653410184436325e-09,8.679603785238755e-16,1.0339882561185341e-17,1.0339882561185341e-17,3.006635794144578e-39,5.864597696358942e-08,2.3219822457150696e-25,1.988780464858457e-25,9.957093064703711e-25,8.126868356486196e-32,3.004941035447703e-30,6.37699693804001e-19,9.29720642378444e-14,3.006635794144578e-39,1.5358098045645884e-38,1.0,3.006635794144578e-39,1.0,1.0,0.16125881671905518,0.9999921321868896,0.007731374353170395,0.007731374353170395
119,1.0,3.006635794144578e-39,3.139344194699931e-27,5.467587693349097e-37,3.006635794144578e-39,1.3560778969303554e-21,1.0,0.990047037601471,3.2704793734295023e-11,1.0,1.0,4.3872532118992386e-36,0.9999948740005493,1.206766908657976e-33,2.0633496309366307e-38,8.484584591419409e-25,9.407908202664708e-22,1.1262379473464534e-08,2.0524955323900452e-20,1.248282086337596e-21,1.2657391152970376e-06,1.0,4.8702428325979315e-25,1.0,1.0,1.0,0.004021648783236742,0.4046533405780792,1.2790947856444745e-08,1.2790947856444745e-08
120,1.0,3.006635794144578e-39,3.0276952817227325e-18,1.1192392979605266e-35,3.006635794144578e-39,1.2255124602233991e-05,0.02862604334950447,0.7225184440612793,1.8040372951255383e-22,1.0,1.0,1.0292553482521869e-22,4.157643343205564e-05,8.793056476557578e-36,3.006635794144578e-39,6.551622209371999e-05,5.554468946194749e-31,1.0,1.0,8.75533015012321e-22,3.006635794144578e-39,1.0,4.4352857568293394e-14,3.006635794144578e-39,1.0,1.0,0.14702779054641724,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
121,1.0,3.006635794144578e-39,3.01556756606908e-27,7.135463796540964e-36,3.006635794144578e-39,3.006635794144578e-39,7.592781514631497e-09,0.9901670217514038,1.1453250601850409e-23,1.0,1.0,3.006635794144578e-39,1.0,7.928667065872319e-36,5.972540485435727e-26,0.9995087385177612,2.0897218602138636e-28,1.0530681717498961e-23,5.324169419227087e-22,4.292255501378993e-18,3.4259849712725554e-07,1.0,1.450850442220777e-16,0.767802894115448,1.0,1.0,0.36451682448387146,0.5317915678024292,0.007731374353170395,0.007731374353170395
122,2.0622195897902315e-20,3.006635794144578e-39,3.01556756606908e-27,1.545088864749072e-30,3.006635794144578e-39,4.2406057308158645e-22,1.0176817340834532e-05,5.653410184436325e-09,9.068215443538122e-25,3.006635794144578e-39,3.006635794144578e-39,1.0347238835084728e-21,2.4662058422109112e-05,7.856658952953503e-26,0.9998965263366699,7.9438157777632e-18,4.9868472685047116e-30,2.6888487118336715e-37,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,3.938580205193648e-35,1.908121660676443e-09,3.006635794144578e-39,1.0,3.48989317971648e-21,0.0008227158687077463,0.9998996257781982,0.4399219751358032,0.4399219751358032
123,0.9999985694885254,3.006635794144578e-39,2.9338472770408185e-27,1.0929119266205463e-35,3.006635794144578e-39,4.168188945063802e-32,0.9976063966751099,0.13493551313877106,1.197950496134581e-06,1.0,1.0,4.77848333328948e-26,0.9999581575393677,4.4320169178253426e-35,3.006635794144578e-39,0.464567095041275,0.999998927116394,0.000685002189129591,1.0,1.0496703597616207e-17,0.0012038655113428831,1.0,3.243210655862204e-29,1.0,1.0,1.0,0.057080481201410294,1.0,0.4001816511154175,0.4001816511154175
124,1.6926394309588856e-26,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.999955415725708,0.00517818471416831,1.0176817340834532e-05,1.5939416698529385e-05,3.245693304633118e-32,2.5600560743971627e-15,2.5600560743971627e-15,5.881823348687087e-13,8.627580427855719e-08,4.331373186734783e-31,0.0217172559350729,1.3352807705890327e-17,3.175577050253286e-33,1.0,1.4161356820269894e-13,5.381569620271573e-14,3.006635794144578e-39,2.679093142887723e-07,0.06627577543258667,3.006635794144578e-39,3.006635794144578e-39,1.2893315553242641e-22,0.007277623750269413,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
125,6.24367308360254e-17,3.006635794144578e-39,3.0276952817227325e-18,7.582193598058109e-30,1.0,0.045133087784051895,1.0432545849425878e-07,0.01805272325873375,0.00018842787540052086,1.0,1.0,7.905484228177493e-18,2.0449820112844463e-06,4.739647148553906e-28,2.4367920935341745e-22,1.0626216703432667e-12,1.1885635235203887e-21,0.999943733215332,1.0,1.5085951283860823e-22,3.006635794144578e-39,4.077014367656704e-15,2.2165823878707514e-16,3.006635794144578e-39,1.0,0.9835987091064453,0.0037169023416936398,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
126,0.6729795336723328,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,5.955844244454056e-07,1.945630954200529e-34,1.7204866006511056e-21,2.9677510227088533e-08,3.006635794144578e-39,1.711769073153846e-05,1.711769073153846e-05,5.610260256361244e-09,1.4585309848769157e-08,5.775086655332297e-34,3.006635794144578e-39,0.9771738052368164,0.008711779490113258,1.0,5.753493007715915e-19,2.859793790666032e-10,3.006635794144578e-39,1.0,2.972485572474607e-28,3.006635794144578e-39,1.0,1.0,0.006328262388706207,0.9998996257781982,7.962044179521399e-08,7.962044179521399e-08
127,3.1013103447370985e-22,3.006635794144578e-39,3.01556756606908e-27,6.743510078304861e-38,3.006635794144578e-39,3.006635794144578e-39,7.826480574735228e-10,2.596371814433951e-05,3.1853851357294648e-15,2.2030223929122203e-28,2.2030223929122203e-28,3.006635794144578e-39,7.021387915528976e-08,3.0118463359522864e-32,8.524489120310014e-25,8.047680709345313e-31,1.2279623060723701e-31,1.752436161755482e-33,4.621328835363054e-21,9.29720642378444e-14,3.006635794144578e-39,3.006635794144578e-39,1.0,3.006635794144578e-39,1.0,0.19656743109226227,0.05652822554111481,1.0,0.006574655883014202,0.006574655883014202
128,2.1956579138542083e-34,3.006635794144578e-39,3.0276952817227325e-18,6.832719204829076e-37,1.0,0.8521884083747864,2.483893695170991e-06,0.8942664861679077,1.1908984909325682e-10,1.0,1.0,1.0027120972454836e-15,4.4952528810426884e-07,1.3838184902463865e-33,3.006635794144578e-39,1.230744373970083e-06,0.9940736889839172,0.647068202495575,8.44256305490565e-14,1.0,3.006635794144578e-39,0.7291834950447083,5.808968495478346e-23,3.006635794144578e-39,1.0,0.9999912977218628,0.009373022243380547,0.9998996257781982,1.2790947856444745e-08,1.2790947856444745e-08
129,4.087312046713103e-28,3.006635794144578e-39,3.01556756606908e-27,8.515494025397522e-38,3.006635794144578e-39,3.006635794144578e-39,1.612437613984774e-11,5.2712788800590715e-08,1.0012453576213662e-28,2.264992415641236e-19,2.264992415641236e-19,3.006635794144578e-39,4.807137156603858e-05,5.170617152959903e-26,3.006635794144578e-39,0.9999089241027832,9.456228005924338e-30,8.71737483976176e-06,1.1821613758003949e-20,1.5165786682036497e-10,1.0,4.0463080108743554e-10,0.9867950081825256,0.9999988079071045,1.0,0.9999908208847046,0.0007079687784425914,1.0,0.007516221143305302,0.007516221143305302
130,1.0,3.006635794144578e-39,3.139344194699931e-27,1.2202776076645657e-36,3.006635794144578e-39,3.724235156377098e-11,1.0,0.9941137433052063,1.2273623957448354e-13,1.0,1.0,1.5769833861476388e-21,0.9999581575393677,8.046921462501189e-10,3.6268624802230546e-23,0.9226139187812805,1.6717487572083658e-30,0.0003908979706466198,2.77399315881434e-20,5.276137082757331e-27,1.1094219987128895e-09,1.0,0.0862865149974823,0.9999969005584717,1.0,0.9999866485595703,0.001577942748554051,1.0,1.2688296247009845e-10,1.2688296247009845e-10
131,1.0,1.0,3.139344194699931e-27,1.8853241909947589e-34,3.006635794144578e-39,2.345479789687243e-29,1.0,0.0655079185962677,8.59885266021843e-18,1.0,1.0,6.844541244128409e-28,0.9999922513961792,2.3763494427439524e-13,3.006635794144578e-39,1.0,4.542049551322242e-22,4.004287256975658e-05,1.0,1.0,3.718713196576573e-05,1.0,3.1102964333509083e-26,0.9988000392913818,1.0,0.37283098697662354,0.032545335590839386,0.5245344042778015,1.2688296247009845e-10,1.2688296247009845e-10
132,1.0,3.006635794144578e-39,3.0276952817227325e-18,1.5230555867163552e-31,1.0,9.005353429104856e-14,0.9999721050262451,0.34650880098342896,8.884892807917676e-16,1.0,1.0,1.0,1.0,3.2411364259132824e-08,3.006635794144578e-39,0.4775840938091278,9.678068229361608e-24,1.10606922926193e-12,1.2599852904833827e-19,8.75533015012321e-22,3.006635794144578e-39,1.0,1.5137575815721746e-18,3.006635794144578e-39,1.0,0.9995083808898926,0.04056644067168236,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
133,9.88070450780754e-24,3.006635794144578e-39,3.01556756606908e-27,1.545088864749072e-30,3.006635794144578e-39,3.006635794144578e-39,0.00022309875930659473,5.653410184436325e-09,3.9160773746163906e-28,5.140577855467962e-29,5.140577855467962e-29,3.227743353936277e-23,0.9941126704216003,7.357112572870003e-28,9.421648794904292e-25,1.4977377814440132e-18,1.4327912487845092e-27,5.336691379506317e-16,4.918708537381993e-19,2.802323613264263e-30,0.3655250370502472,1.0,2.551671698350976e-22,0.9999994039535522,1.0,0.0005121260765008628,2.3478689570310962e-07,1.0,1.2688296247009845e-10,1.2688296247009845e-10
134,2.0622195897902315e-20,3.006635794144578e-39,3.0276952817227325e-18,1.545088864749072e-30,0.9967120885848999,0.9999997615814209,0.0006868381169624627,5.653410184436325e-09,0.8598588705062866,2.565852924626389e-23,2.565852924626389e-23,2.9946875261164206e-15,2.0449820112844463e-06,6.90690293848247e-31,7.361593973298497e-12,5.3389479282173614e-17,8.172683719007235e-27,0.0006348350434564054,1.483014400810391e-16,8.015757021824917e-23,3.006635794144578e-39,1.24098234619411e-17,2.2165823878707514e-16,3.006635794144578e-39,2.212863554038439e-25,0.0004987359861843288,0.0015908586792647839,0.9998996257781982,1.2688296247009845e-10,1.2688296247009845e-10
135,0.9771279096603394,3.006635794144578e-39,3.01556756606908e-27,3.572285288710847e-36,3.006635794144578e-39,3.006635794144578e-39,6.281436380786939e-19,0.6950556039810181,3.006635794144578e-39,1.0,1.0,1.1921263041471536e-24,0.9999994039535522,1.1129090341624675e-34,1.401415713411909e-29,1.0,2.3885849929427357e-22,0.017675120383501053,3.0208129868250586e-15,1.9303706573565067e-28,0.908000111579895,1.0,1.747324627426687e-31,1.0,1.0,0.9999990463256836,0.32569748163223267,0.3989925980567932,1.2688296247009845e-10,1.2688296247009845e-10
136,1.0,0.009709815494716167,3.01556756606908e-27,1.6805305753849577e-34,3.006635794144578e-39,3.006635794144578e-39,9.67496749382235e-09,0.246344655752182,0.3843846023082733,1.0,1.0,2.656836728686719e-27,0.9999984502792358,9.376106646641347e-08,8.470182961080865e-35,0.0028684213757514954,2.741453544128966e-29,5.962765172817272e-29,5.02210593270244e-23,5.422005547114117e-19,0.9999644756317139,1.0,0.1896478682756424,0.9988609552383423,1.0,0.9323951601982117,6.424255116144195e-05,0.9999963045120239,0.006574655883014202,0.006574655883014202
